DenID,BankID,QuollCode,Sex,Morph,Origin,YearOfAcquisition,DateOfAcquisition,ReleaseType,TrackedDenDate,POSIXdate,DaysPostRelease,DaysBetween,X,Y,History,Fate,Coden,CodenPrev,PouchYoung,PouchBorn,PouchAge,ReleaseX,ReleaseY
475,EQ07,803C,F,Fawn,Wild,2016,29/02/2016,Wild-Wild,7/05/2016,2016.05.07,68,1,696538,6106349,Alive,Deceased,Alone,Alone,Absent,Absent,,696824,6107075
484,EQ07,803C,F,Fawn,Wild,2016,29/02/2016,Wild-Wild,8/05/2016,2016.05.08,69,1,697375,6106162,Alive,Deceased,Alone,Alone,Absent,Absent,,696824,6107075
494,EQ07,803C,F,Fawn,Wild,2016,29/02/2016,Wild-Wild,9/05/2016,2016.05.09,70,1,697375,6106162,Alive,Deceased,Alone,Alone,Absent,Absent,,696824,6107075
503,EQ07,803C,F,Fawn,Wild,2016,29/02/2016,Wild-Wild,10/05/2016,2016.05.10,71,1,697375,6106162,Alive,Deceased,Alone,Alone,Absent,Absent,,696824,6107075
512,EQ07,803C,F,Fawn,Wild,2016,29/02/2016,Wild-Wild,11/05/2016,2016.05.11,72,1,697375,6106162,Alive,Deceased,Alone,Alone,Absent,Absent,,696824,6107075
520,EQ07,803C,F,Fawn,Wild,2016,29/02/2016,Wild-Wild,12/05/2016,2016.05.12,73,1,697375,6106162,Alive,Deceased,Alone,Alone,Absent,Absent,,696824,6107075
528,EQ07,803C,F,Fawn,Wild,2016,29/02/2016,Wild-Wild,23/05/2016,2016.05.23,84,11,697711,6106529,Alive,Deceased,Alone,Alone,Absent,Absent,,696824,6107075
4,EQ08,8244,M,Black,Wild,2016,29/02/2016,Wild-Wild,1/03/2016,2016.03.01,1,0,696678,6106430,Alive,Deceased,Alone,Alone,,,,697720,6106595
10,EQ08,8244,M,Black,Wild,2016,29/02/2016,Wild-Wild,2/03/2016,2016.03.02,2,1,696231,6106938,Alive,Deceased,Den shared,Alone,,,,697720,6106595
19,EQ08,8244,M,Black,Wild,2016,29/02/2016,Wild-Wild,3/03/2016,2016.03.03,3,1,696231,6106938,Alive,Deceased,Alone,Den shared,,,,697720,6106595
28,EQ08,8244,M,Black,Wild,2016,29/02/2016,Wild-Wild,4/03/2016,2016.03.04,4,1,696231,6106938,Alive,Deceased,Alone,Alone,,,,697720,6106595
39,EQ08,8244,M,Black,Wild,2016,29/02/2016,Wild-Wild,5/03/2016,2016.03.05,5,1,696231,6106938,Alive,Deceased,Alone,Alone,,,,697720,6106595
49,EQ08,8244,M,Black,Wild,2016,29/02/2016,Wild-Wild,6/03/2016,2016.03.06,6,1,696231,6106938,Alive,Deceased,Alone,Alone,,,,697720,6106595
60,EQ08,8244,M,Black,Wild,2016,29/02/2016,Wild-Wild,7/03/2016,2016.03.07,7,1,696231,6106938,Alive,Deceased,Alone,Alone,,,,697720,6106595
71,EQ08,8244,M,Black,Wild,2016,29/02/2016,Wild-Wild,8/03/2016,2016.03.08,8,1,696231,6106938,Alive,Deceased,Alone,Alone,,,,697720,6106595
81,EQ08,8244,M,Black,Wild,2016,29/02/2016,Wild-Wild,9/03/2016,2016.03.09,9,1,696231,6106938,Alive,Deceased,Alone,Alone,,,,697720,6106595
